query_cid,query_smiles,query_energy,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
57741171,C1=CC=C(C=C1)C(=N)C2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)COP(=O)(O)O)O)O,-1.80616395175457,Phosphonic_acid,C17H18N5O7P,4,92021293,C1=CC=C(C=C1)NC2=C3C(=NC=N2)N(C=N3)[C@H]4C(C([C@H](O4)COP(=O)(O)O)O)O,Success,0.000973
57741171,C1=CC=C(C=C1)C(=N)C2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)COP(=O)(O)O)O)O,-1.80616395175457,Phosphonic_acid,C17H18N5O7P,5,118713664,C1=CC=C(C=C1)C2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O,Success,0.000978
117758842,CC(C)C(C(=O)NCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)N,-1.8513680249456002,Pyrrole_N,C20H27N5O5,1,19945228,CC(C)C(C(=O)NCC(=O)O)NC(=O)CNC(=O)C(CC1=CNC2=CC=CC=C21)N,Success,0.000060
117758842,CC(C)C(C(=O)NCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)N,-1.8513680249456002,Pyrrole_N,C20H27N5O5,2,19949768,CC(C)C(C(=O)NCC(=O)NCC(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N,Success,0.000060
117758842,CC(C)C(C(=O)NCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)N,-1.8513680249456002,Pyrrole_N,C20H27N5O5,3,20049991,CC(C)C(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NCC(=O)O)N,Success,0.000063
117758842,CC(C)C(C(=O)NCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)N,-1.8513680249456002,Pyrrole_N,C20H27N5O5,4,20053766,CC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NCC(=O)NCC(=O)O)N,Success,0.000064
117758842,CC(C)C(C(=O)NCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)N,-1.8513680249456002,Pyrrole_N,C20H27N5O5,5,18491593,CC(C)C(C(=O)O)NC(=O)CNC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)CN,Success,0.000376
167133283,C1C[C@@H](O[C@@H]1COP(O)O)N2CNC3=C(NC=NC32)N,-2.2254000157120686,Phosphite,C10H18N5O4P,1,173903675,C1C[C@@H](O[C@@H]1COP(=O)(O)O)N2CNC3=C2NCN=C3N,Success,0.000944
167133283,C1C[C@@H](O[C@@H]1COP(O)O)N2CNC3=C(NC=NC32)N,-2.2254000157120686,Phosphite,C10H18N5O4P,2,167133295,C1C[C@@H](O[C@@H]1COP(O)O)N2C=NC3=C(NC=NC32)N,Success,0.001160
167133283,C1C[C@@H](O[C@@H]1COP(O)O)N2CNC3=C(NC=NC32)N,-2.2254000157120686,Phosphite,C10H18N5O4P,3,167072993,C1C[C@@H](O[C@@H]1COPO)N2CNC3=C2NCN=C3N,Success,0.001195
167133283,C1C[C@@H](O[C@@H]1COP(O)O)N2CNC3=C(NC=NC32)N,-2.2254000157120686,Phosphite,C10H18N5O4P,4,69605742,CC(C(C1C=NC2=C(N1)NC(NC2O)N)O)O,Success,0.001227
167133283,C1C[C@@H](O[C@@H]1COP(O)O)N2CNC3=C(NC=NC32)N,-2.2254000157120686,Phosphite,C10H18N5O4P,5,139390824,C1C[C@@H](O[C@@H]1COP(=S)(O)O)N2CNC3=C2NCN=C3N,Success,0.001309
67598539,CC(C)(C)OC(=O)N1CCCCC1N2CCN(CC2)C3CCN(CC3)NC=O,-1.8785487860442913,Aldehyde,C20H37N5O3,1,176578658,CC(C)(C)OC(=O)N1CCN(CC1)CC2CCN(CC2)CCNC=O,Success,0.000451
67598539,CC(C)(C)OC(=O)N1CCCCC1N2CCN(CC2)C3CCN(CC3)NC=O,-1.8785487860442913,Aldehyde,C20H37N5O3,2,169887680,CC(C)(C)OC(=O)NC1CCC(CC1)N2CCN(CC2)C=O,Success,0.000503
67598539,CC(C)(C)OC(=O)N1CCCCC1N2CCN(CC2)C3CCN(CC3)NC=O,-1.8785487860442913,Aldehyde,C20H37N5O3,3,86584869,CC(C)(C)OC(=O)N1CCN(CC1)C2CC3CCC(C2)N3C=O,Success,0.000611
67598539,CC(C)(C)OC(=O)N1CCCCC1N2CCN(CC2)C3CCN(CC3)NC=O,-1.8785487860442913,Aldehyde,C20H37N5O3,4,91072111,CC(C)(C)OC(=O)N1CCC(CC1)C(NC=O)N2CCN(CC2)C,Success,0.000611
67598539,CC(C)(C)OC(=O)N1CCCCC1N2CCN(CC2)C3CCN(CC3)NC=O,-1.8785487860442913,Aldehyde,C20H37N5O3,5,173306321,CC(C)(C)OC(=O)N1CCC(CC1)C2CCCNC2(CNC=O)N3CCNCC3,Success,0.000622
176534833,C1CC(CC(C1)NC(=O)NC2=C(NN=C2)C3=CC=CC=C3)C4=CC=C=C=C4,-2.5101910233499893,Amide_O,C22H22N4O,1,90243486,CC#CC1=C(NC(N=C1)C2=CC=CC=C2)NC3=NNC(=C3)C4CC4,Success,0.000933
176534833,C1CC(CC(C1)NC(=O)NC2=C(NN=C2)C3=CC=CC=C3)C4=CC=C=C=C4,-2.5101910233499893,Amide_O,C22H22N4O,2,118761384,C1CN(CCC1NC(=O)NC2=CC=CC3=C2C=NN3)CC4=CN=CC=C4,Success,0.001025
176534833,C1CC(CC(C1)NC(=O)NC2=C(NN=C2)C3=CC=CC=C3)C4=CC=C=C=C4,-2.5101910233499893,Amide_O,C22H22N4O,3,94186300,CN1C2=C(C=N1)[C@H](CCC2)NC(=O)NCC#CC3=CC=CC=C3,Success,0.001041
176534833,C1CC(CC(C1)NC(=O)NC2=C(NN=C2)C3=CC=CC=C3)C4=CC=C=C=C4,-2.5101910233499893,Amide_O,C22H22N4O,4,53569841,C1CSCCN1CC2=CC=CC=C2NC(=O)NC3=CNN=C3,Success,0.001051
176534833,C1CC(CC(C1)NC(=O)NC2=C(NN=C2)C3=CC=CC=C3)C4=CC=C=C=C4,-2.5101910233499893,Amide_O,C22H22N4O,5,94186299,CN1C2=C(C=N1)[C@@H](CCC2)NC(=O)NCC#CC3=CC=CC=C3,Success,0.001061
17048765,COC1=CC=C(C=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)F,-1.7036509364845642,Hydrazone,C18H18FN7O2S,1,17049653,COC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2N)N/N=C/C3=CC=C(C=C3)F,Success,0.000016
17048765,COC1=CC=C(C=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)F,-1.7036509364845642,Hydrazone,C18H18FN7O2S,2,17048844,COC1=CC=CC(=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)F,Success,0.000106
17048765,COC1=CC=C(C=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)F,-1.7036509364845642,Hydrazone,C18H18FN7O2S,3,17048714,COC1=CC=C(C=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC(=CC=C3)F,Success,0.000185
17048765,COC1=CC=C(C=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)F,-1.7036509364845642,Hydrazone,C18H18FN7O2S,4,17049685,COC1=CC=CC(=C1)NC(=O)CSC2=NN=C(N2N)N/N=C/C3=CC=C(C=C3)F,Success,0.000204
17048765,COC1=CC=C(C=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC=C(C=C3)F,-1.7036509364845642,Hydrazone,C18H18FN7O2S,5,17048791,COC1=CC=CC(=C1)/C=N/NC2=NN=C(N2N)SCC(=O)NC3=CC(=CC=C3)F,Success,0.000283
163026470,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(=O)CCC(=O)O,-1.7779319435359184,Phosphate_ester,C13H19N4O11P,1,163026471,C1=NC(=C(N1[C@H]2[C@@H]([C@H]([C@@H](O2)COP(=O)(O)O)O)O)N)C(=O)NC(=O)CCC(=O)O,Success,0.000427
163026470,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(=O)CCC(=O)O,-1.7779319435359184,Phosphate_ester,C13H19N4O11P,2,175180932,C1=NC(=C(N1C2C([C@H](C(O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,Success,0.001192
163026470,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(=O)CCC(=O)O,-1.7779319435359184,Phosphate_ester,C13H19N4O11P,3,141698482,C1=NC(=C(N1C2C(C([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,Success,0.001199
163026470,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(=O)CCC(=O)O,-1.7779319435359184,Phosphate_ester,C13H19N4O11P,4,981,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(CC(=O)O)C(=O)O,Success,0.001203
163026470,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)NC(=O)CCC(=O)O,-1.7779319435359184,Phosphate_ester,C13H19N4O11P,5,71752226,C1=NC(=C(N1[C@H]2C([C@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N[C@@H](CC(=O)O)C(=O)O,Success,0.001208
72733689,C1=NC2C(=NC(=NC2=O)N)N1COC(CO)OCP(=O)(O)O,-2.032174095511664,Phosphonic_acid,C9H14N5O7P,1,72739997,C1=NC2C(=NC(=NC2=O)N)N1COCOCP(=O)(O)O,Success,0.000726
72733689,C1=NC2C(=NC(=NC2=O)N)N1COC(CO)OCP(=O)(O)O,-2.032174095511664,Phosphonic_acid,C9H14N5O7P,2,75041852,C1=NC2C(=NC(=NC2=O)N)N1OCC(CO)OCP(=O)(O)O,Success,0.000863
72733689,C1=NC2C(=NC(=NC2=O)N)N1COC(CO)OCP(=O)(O)O,-2.032174095511664,Phosphonic_acid,C9H14N5O7P,3,78297949,C1=NC2C(=NC(=NC2=O)N)N1OCCOCP(=O)(O)O,Success,0.000940
72733689,C1=NC2C(=NC(=NC2=O)N)N1COC(CO)OCP(=O)(O)O,-2.032174095511664,Phosphonic_acid,C9H14N5O7P,4,73026143,C1=NC2C(=NC(=NC2=O)N)N1COCCOP(=O)(O)O,Success,0.001252
72733689,C1=NC2C(=NC(=NC2=O)N)N1COC(CO)OCP(=O)(O)O,-2.032174095511664,Phosphonic_acid,C9H14N5O7P,5,167996158,C1=NC2C(=NC(=NC2=O)N)N1[C@H]3C([C@@H]([C@H](O3)CO)O)OP(=O)(O)O,Success,0.001443
57926001,CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)P(=O)(OC)OC,-1.7074017524721512,Phosphoramidate,C22H24N3O4P,1,67316694,COP(=O)(NCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)OC,Success,0.000558
57926001,CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)P(=O)(OC)OC,-1.7074017524721512,Phosphoramidate,C22H24N3O4P,2,139505673,CC(C1=CC(=CC=C1)NC(=O)C2=CC=C(C=C2)S(=O)N(C)C3=CC=C(C=C3)OC)O,Success,0.000878
57926001,CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)P(=O)(OC)OC,-1.7074017524721512,Phosphoramidate,C22H24N3O4P,3,172559644,CCCOC(=O)NC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCC3=CN=CC=C3,Success,0.000960
57926001,CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)P(=O)(OC)OC,-1.7074017524721512,Phosphoramidate,C22H24N3O4P,4,22113208,COCCNC(=O)C1=CC(=CC=C1)NC(=O)OC2=CC=CC=C2,Success,0.000974
57926001,CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)P(=O)(OC)OC,-1.7074017524721512,Phosphoramidate,C22H24N3O4P,5,108570883,COC(=O)NCCNC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,Success,0.000981
56576577,CC1=C(C(=NC2=CC(=O)NN12)C)CC(=O)OC3=CC=C(C=C3)C4SCCS4,-1.7583688497544472,Pyrrole_N,C19H19N3O3S2,1,7904040,CC1=C(N=CC=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)OC(C)(C)C,Success,0.001036
56576577,CC1=C(C(=NC2=CC(=O)NN12)C)CC(=O)OC3=CC=C(C=C3)C4SCCS4,-1.7583688497544472,Pyrrole_N,C19H19N3O3S2,2,1920723,CC1=CC=CC=C1N2C(=O)C3=C(N=C4CCCCC4=C3)N=C2SCC(=O)OC,Success,0.001055
56576577,CC1=C(C(=NC2=CC(=O)NN12)C)CC(=O)OC3=CC=C(C=C3)C4SCCS4,-1.7583688497544472,Pyrrole_N,C19H19N3O3S2,3,40583993,CC1=CN=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)OC(C)(C)C,Success,0.001067
56576577,CC1=C(C(=NC2=CC(=O)NN12)C)CC(=O)OC3=CC=C(C=C3)C4SCCS4,-1.7583688497544472,Pyrrole_N,C19H19N3O3S2,4,1417006,C[C@H](C(=O)O)SC1=NC2=C(C3=C(S2)CO[C@H](C3)C(C)C)C(=O)N1C4=CC=CC=C4,Success,0.001119
56576577,CC1=C(C(=NC2=CC(=O)NN12)C)CC(=O)OC3=CC=C(C=C3)C4SCCS4,-1.7583688497544472,Pyrrole_N,C19H19N3O3S2,5,1417007,C[C@H](C(=O)O)SC1=NC2=C(C3=C(S2)CO[C@@H](C3)C(C)C)C(=O)N1C4=CC=CC=C4,Success,0.001119
145765678,C1CNN(C1)[C@@H]2C[C@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,-1.791117057204474,Sulfonic_acid,C15H26N6O7S,1,145765666,C1CNN(C1)[C@H]2C[C@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,Success,0.000024
145765678,C1CNN(C1)[C@@H]2C[C@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,-1.791117057204474,Sulfonic_acid,C15H26N6O7S,2,145765669,C1CNN(C1)[C@@H]2C[C@@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,Success,0.000034
145765678,C1CNN(C1)[C@@H]2C[C@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,-1.791117057204474,Sulfonic_acid,C15H26N6O7S,3,145765645,C1CNN(C1)[C@H]2C[C@@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,Success,0.000055
145765678,C1CNN(C1)[C@@H]2C[C@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,-1.791117057204474,Sulfonic_acid,C15H26N6O7S,4,137407610,C1CNN(C1)[C@H]2C[C@H](NC2)CONC(=O)[C@@H]3CC[C@@H]4CN3C(=O)N4OS(=O)(=O)O,Success,0.000059
145765678,C1CNN(C1)[C@@H]2C[C@H](NC2)CONC(=O)C3CCC4CN3C(=O)N4OS(=O)(=O)O,-1.791117057204474,Sulfonic_acid,C15H26N6O7S,5,137407568,C1CNN(C1)[C@@H]2C[C@H](NC2)CONC(=O)[C@@H]3CC[C@@H]4CN3C(=O)N4OS(=O)(=O)O,Success,0.000062
87844973,CCCCCCC(N)(N)NC(CCCCN)C(=O)O,-1.7048964500427815,Alcohol,C13H30N4O2,1,88121008,CCCCC(N)N[C@@H](CCCCN)C(=O)O,Success,0.000377
87844973,CCCCCCC(N)(N)NC(CCCCN)C(=O)O,-1.7048964500427815,Alcohol,C13H30N4O2,2,88244890,CCCCCC(N)(N)N[C@@H](CCCCN)C(=O)O,Success,0.000410
87844973,CCCCCCC(N)(N)NC(CCCCN)C(=O)O,-1.7048964500427815,Alcohol,C13H30N4O2,3,129779592,CCCCCCCCN(CC(=O)O)CC(N)(N)N,Success,0.000418
87844973,CCCCCCC(N)(N)NC(CCCCN)C(=O)O,-1.7048964500427815,Alcohol,C13H30N4O2,4,141904953,C(CCC(CCCCN)C(=O)O)CCC(N)N,Success,0.000468
87844973,CCCCCCC(N)(N)NC(CCCCN)C(=O)O,-1.7048964500427815,Alcohol,C13H30N4O2,5,142113395,CCCC(CCCCC(C(=O)O)N)NC(C)N,Success,0.000520
167965266,CCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC(C)(C3=CC=CC=C3)C(=O)O,-1.7812109440567383,Carboxylic_acid,C22H27N3O3,1,119372458,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)N[C@@H](C3=CC=CC=C3)C(=O)O,Success,0.000544
167965266,CCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC(C)(C3=CC=CC=C3)C(=O)O,-1.7812109440567383,Carboxylic_acid,C22H27N3O3,2,88813340,CCC(=O)OOC1(CCN(CC1)CCNC2=CC=CC=C2C(=O)N)C3=CC=CC=C3,Success,0.000551
167965266,CCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC(C)(C3=CC=CC=C3)C(=O)O,-1.7812109440567383,Carboxylic_acid,C22H27N3O3,3,119367760,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)N[C@H](C3=CC=CC=C3)C(=O)O,Success,0.000552
167965266,CCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC(C)(C3=CC=CC=C3)C(=O)O,-1.7812109440567383,Carboxylic_acid,C22H27N3O3,4,132370008,CC(C1=CC=CC=C1)(C(=O)O)NC(=O)C2=CC=CC(=C2)CN3CCN(CC3)C,Success,0.000605
167965266,CCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC(C)(C3=CC=CC=C3)C(=O)O,-1.7812109440567383,Carboxylic_acid,C22H27N3O3,5,119372396,CCCN(CC)CC1=CC=C(C=C1)C(=O)N[C@@H](C2=CC=CC=C2)C(=O)O,Success,0.000683
4213516,CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)C2=NNC(=O)CC2,-1.9619293957948685,Hydrazone,C13H12Cl2N4O4,1,4210786,CC1=C(C(=NC=C1Cl)NC(=O)COC(=O)C2=NNC(=O)CC2)Cl,Success,0.000444
4213516,CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)C2=NNC(=O)CC2,-1.9619293957948685,Hydrazone,C13H12Cl2N4O4,2,8004101,C[C@H](C(=O)NC1=C(C=C(C=N1)Cl)Cl)OC(=O)C2=NNC(=O)CC2,Success,0.000642
4213516,CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)C2=NNC(=O)CC2,-1.9619293957948685,Hydrazone,C13H12Cl2N4O4,3,8003207,C[C@@H](C(=O)NC1=C(C=C(C=N1)Cl)Cl)OC(=O)C2=NNC(=O)CC2,Success,0.000644
4213516,CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)C2=NNC(=O)CC2,-1.9619293957948685,Hydrazone,C13H12Cl2N4O4,4,3947331,CC(C(=O)NC1=C(C=C(C=N1)Cl)Cl)OC(=O)C2=NNC(=O)CC2,Success,0.000662
4213516,CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)C2=NNC(=O)CC2,-1.9619293957948685,Hydrazone,C13H12Cl2N4O4,5,7203225,CC1=C(C(=C(C=C1)Cl)NC(=O)COC(=O)C2=NNC(=O)CC2)Cl,Success,0.001409
146906674,C1CC(CCC1CN[C@@H]2C[C@H]2C3=CC=C(C=C3)CC(=O)C4=CC=CC=C4)C(=O)O,-1.8091764748096466,Ketone,C25H29NO3,1,91487556,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](CC(=O)O)C3=CC=CC=C3,Success,0.000467
146906674,C1CC(CCC1CN[C@@H]2C[C@H]2C3=CC=C(C=C3)CC(=O)C4=CC=CC=C4)C(=O)O,-1.8091764748096466,Ketone,C25H29NO3,2,143009281,C1CN(CCC1CCC(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3)CC(=O)O,Success,0.000570
146906674,C1CC(CCC1CN[C@@H]2C[C@H]2C3=CC=C(C=C3)CC(=O)C4=CC=CC=C4)C(=O)O,-1.8091764748096466,Ketone,C25H29NO3,3,54056573,CC(C)(CC1CNCCN1C(C2=CC=CC=C2)C3=CC=CC=C3)CC(=O)CC(=O)O,Success,0.000593
146906674,C1CC(CCC1CN[C@@H]2C[C@H]2C3=CC=C(C=C3)CC(=O)C4=CC=CC=C4)C(=O)O,-1.8091764748096466,Ketone,C25H29NO3,4,1266444,CC(C)C1=CC=C(C=C1)C(=O)C[C@@H](C(=O)O)N2CCN(CC2)CC3=CC=CC=C3,Success,0.000596
146906674,C1CC(CCC1CN[C@@H]2C[C@H]2C3=CC=C(C=C3)CC(=O)C4=CC=CC=C4)C(=O)O,-1.8091764748096466,Ketone,C25H29NO3,5,7017218,C1CCC(CC1)C2=CC=C(C=C2)C(=O)C[C@H](C(=O)O)NCC3=CC=CC=C3,Success,0.000600
156542949,CN(CCNCCCCCN=O)C1=NC=NC(=C1NC#C)N,-1.914814367890358,Nitroso,C14H23N7O,1,80910505,CN(C)CCN(C)C1=NC(=NC(=C1)NN)N,Success,0.000947
156542949,CN(CCNCCCCCN=O)C1=NC=NC(=C1NC#C)N,-1.914814367890358,Nitroso,C14H23N7O,2,121440652,CCNC1=NC(=CC(=N1)N2CCN(CC2)CCCOP(O)O)N,Success,0.000961
156542949,CN(CCNCCCCCN=O)C1=NC=NC(=C1NC#C)N,-1.914814367890358,Nitroso,C14H23N7O,3,106141561,CC(CNC1=NC=C(C=N1)N)(CN(C)C)O,Success,0.001006
156542949,CN(CCNCCCCCN=O)C1=NC=NC(=C1NC#C)N,-1.914814367890358,Nitroso,C14H23N7O,4,80943416,CN(C)CCCNC1=CC(=NC=N1)NN,Success,0.001015
156542949,CN(CCNCCCCCN=O)C1=NC=NC(=C1NC#C)N,-1.914814367890358,Nitroso,C14H23N7O,5,80817198,CC1=CN=C(N=C1NCC(C)COC)N,Success,0.001020
138461573,CS(C[C@@H]1[C@@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,-1.7859487235548954,Phosphine,C19H23ClNOPS,1,166863072,CS(C[C@H]1[C@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,Success,0.000092
138461573,CS(C[C@@H]1[C@@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,-1.7859487235548954,Phosphine,C19H23ClNOPS,2,172301070,CS(CC1[C@@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,Success,0.000120
138461573,CS(C[C@@H]1[C@@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,-1.7859487235548954,Phosphine,C19H23ClNOPS,3,169975639,CS(C[C@@H]1C2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,Success,0.000157
138461573,CS(C[C@@H]1[C@@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,-1.7859487235548954,Phosphine,C19H23ClNOPS,4,16235950,CN1CCN(CC1)C(=S)N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CN4C,Success,0.000750
138461573,CS(C[C@@H]1[C@@H]2CCCN2P(O1)Cl)(C3=CC=CC=C3)C4=CC=CC=C4,-1.7859487235548954,Phosphine,C19H23ClNOPS,5,40660295,CC1=NN(C(=S)N1CC2=CC=CC=C2)CN3CCN(CC3)C4=CC=CC=C4,Success,0.000769
91176933,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)NN)COP(=O)(O)O)O)O,-1.8012670576574692,Phosphonic_acid,C12H19N6O7P,1,91613985,C[C@]1(C(C(OC1N2C=C(C3=C(N=CN=C32)N)CN=N)COP(=O)(O)O)O)O,Success,0.000772
91176933,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)NN)COP(=O)(O)O)O)O,-1.8012670576574692,Phosphonic_acid,C12H19N6O7P,2,11486450,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)/C=N/N)COP(=O)(O)O)O)O,Success,0.000966
91176933,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)NN)COP(=O)(O)O)O)O,-1.8012670576574692,Phosphonic_acid,C12H19N6O7P,3,91541990,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)NN)COP(=O)(O)OP(=O)(O)O)O)O,Success,0.000978
91176933,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)NN)COP(=O)(O)O)O)O,-1.8012670576574692,Phosphonic_acid,C12H19N6O7P,4,58763904,C[C@]1(C(C(OC1N2C=C(C3=C(N=CN=C32)N)/C=N/N)COP(=O)(O)O)O)O,Success,0.000992
91176933,C[C@]1([C@@H]([C@H](O[C@H]1N2C=C(C3=C(N=CN=C32)N)NN)COP(=O)(O)O)O)O,-1.8012670576574692,Phosphonic_acid,C12H19N6O7P,5,118963736,CC1=C(N=CN=C1N[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N,Success,0.001015
163340086,CC1=CC(=CC=C1)NC(=O)N2CCCC2COC3=CC=C(C=C3)C(=O)N4CCCC4,-1.811055168509597,Urea,C24H29N3O3,1,55791616,COC1=CC=C(C=C1)CCC2CCN(CC2)C(=O)C3=CC(=CC=C3)N4CCNC4=O,Success,0.000382
163340086,CC1=CC(=CC=C1)NC(=O)N2CCCC2COC3=CC=C(C=C3)C(=O)N4CCCC4,-1.811055168509597,Urea,C24H29N3O3,2,60553888,CCCCOC1=CC(=C(C=C1)NC(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3)C,Success,0.000383
163340086,CC1=CC(=CC=C1)NC(=O)N2CCCC2COC3=CC=C(C=C3)C(=O)N4CCCC4,-1.811055168509597,Urea,C24H29N3O3,3,60450223,CC1=C(C(=CC=C1)NC(=O)N2CCCC2C3=CC=C(C=C3)OC)C(=O)N4CCCC4,Success,0.000411
163340086,CC1=CC(=CC=C1)NC(=O)N2CCCC2COC3=CC=C(C=C3)C(=O)N4CCCC4,-1.811055168509597,Urea,C24H29N3O3,4,86869874,CCOC1=CC2=C(CCN(C2)C(=O)NC3=CC=CC(=C3)C(=O)N4CCCC4)C=C1,Success,0.000414
163340086,CC1=CC(=CC=C1)NC(=O)N2CCCC2COC3=CC=C(C=C3)C(=O)N4CCCC4,-1.811055168509597,Urea,C24H29N3O3,5,133989648,COC1=CC=C(C=C1)CCC2CCN(CC2)C(=O)C3=CC=C(C=C3)N4CCNC4=O,Success,0.000417
124197413,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N(C)C2=NC(=CS2)C3=CC=C(C=C3)N,-1.723725855350608,Carbamate,C20H26N4O3S,1,124197555,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N(C)C2=NC(=CS2)C3=CC(=CC=C3)N,Success,0.000073
